Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Climate Influence,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Honduras,HN,HND,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,124.852024321596,127.643607852047,126.75231046105701,129.85047889683,129.54971675648198,128.038600666228,128.006520822514,126.648853325874,116.389764489477,115.182613955598,114.909564144024,113.963784499731,110.73236185085601,110.08286701214399,109.480683997266,109.22839943559799,108.26198446980901,107.398405250591,103.251078984689,101.476729471409,99.89618732156559,100.033901349156,99.9384828064725,100.0,100.620044038864,99.5182790136834,99.5447067623237,100.182309168038,100.488131154994
"Croatia, Rep. of",HR,HRV,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,94.8731356412919,93.4520791140997,93.8005420490567,94.3215601180801,92.6457789997036,92.901778814051,94.1861052716934,96.82956444410631,101.236612662253,101.359750074278,101.642283558518,101.508867575836,101.417247336713,101.309779902411,101.063159095295,100.28510205687401,99.48518533011371,99.0344173184347,99.8189949728027,99.9017346981092,100.442754921802,100.69477686174501,99.4819106322277,100.0,100.665983250794,100.279793074768,100.47622311329499,100.505438897963,100.971488922464
Haiti,HT,HTI,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,90.3750583526344,90.4287205267749,91.0762107608398,90.858109586818,90.7612804483653,93.3478124407786,93.44100025363181,92.2985346309433,92.14151030387579,93.4356834085317,93.3276934407548,93.37687981605181,93.46687202657469,93.8592013937722,94.1297184019857,97.2020178159541,96.3891323570981,96.8448292478124,98.44046160342491,97.8814330956231,97.13199932467231,98.8469543325581,99.822929980855,100.0,100.098706677418,100.366122950605,100.524697765729,100.55008681181,100.605648152204
Hungary,HU,HUN,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,100.371937525538,100.473157782949,100.46919183327,100.47605227521,100.428281494315,100.43075320218199,100.382212730702,100.244423157061,100.468679872259,100.39963935179,100.690391073394,100.054553768623,99.88665940007671,99.9171155052216,100.048419134699,100.03528101822799,99.9741021628294,99.9411926331469,99.8958774338718,100.014399734844,100.0550120511,99.9769257734238,99.9551524703306,100.0,99.9047021126537,99.9093679392389,99.9862624131272,99.9630590202961,100.002143129866
Indonesia,ID,IDN,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,110.15827382244301,108.00477333938899,102.393427365746,100.855988631085,102.237313877287,103.873190789088,104.633251127108,104.137692604436,104.226103702132,100.762448460587,99.1374441546262,102.611713279244,106.63940638475701,103.68636195745799,98.958030896245,98.5464160611112,99.848499512464,100.023153938772,100.77543210451701,99.05716723561419,99.6503969449952,98.96801376545919,99.3567036933743,100.0,100.519586366842,100.89869378519899,101.366157038162,101.789052958052,102.21559987323799
Ireland,IE,IRL,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,91.3202566809985,91.4405261914467,91.5777931280037,91.699185737426,91.84981364580541,91.9687303382898,92.11333876151079,92.9313974245721,94.9296788133269,95.9159516344759,96.8663434422039,97.91990245526969,99.20403116225769,99.2714779240751,99.5044954865746,99.2691320619456,99.5038041039902,99.4948551992631,99.7157001047309,99.9976376234414,100.015757780103,99.9839072952478,100.001681775239,100.0,99.87831537669311,99.87481197278939,99.7632739553417,99.7669530662171,99.8677023202688
Israel,IL,ISR,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,98.1563007571535,98.2752943901708,98.5157896998234,98.8826204456267,98.5683582810347,98.7628748385508,98.6755175226243,98.5503825037366,99.241502218843,100.77998585353299,101.976979807547,101.239908724336,104.188368956968,104.511047663053,104.09693848632601,103.170409572923,102.510459324276,102.677393020569,102.39708862958899,101.757052095981,100.216602077792,99.1428195138627,99.9090699353542,100.0,99.7792180137407,106.08321242151099,105.643828758186,105.377021577285,105.314272092303
Isle of Man,IM,IMN,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,86.3638348073025,86.76863569013881,86.9028485837044,87.5762270669385,88.0461269648747,88.2289345033179,88.7679450011845,89.30495355871139,89.57337981769129,91.3227785400084,92.5330107248919,95.2728097820658,97.6078270099337,97.6074838532614,98.1468219687297,98.1468219687297,98.5588906855479,98.5588906855479,98.5588906855479,98.5587174350954,99.14844382737469,100.0,100.0,100.0,100.000175783379,100.000175783379,98.43838842244921,97.1469947874072,97.8154131976358
India,IN,IND,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,103.00332898903,102.759351562349,102.698284147503,102.75280042278901,102.49760475971901,102.614406269735,102.609998143517,102.407276263198,102.378331933768,102.242039178079,102.206342465912,101.95078745638,101.82303975034499,101.82932729892401,101.459118347934,101.20345848918099,101.06988533330801,100.837252740946,100.54646139757,100.428652336843,100.157376330559,100.025028685877,100.004264446731,100.0,99.7592739632365,99.65526534454109,99.6011996741724,99.24728444810941,99.14298167217899
Iraq,IQ,IRQ,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,98.0986913774081,98.01153304353849,96.9929457777059,96.6800237867568,96.75063225114559,97.0919965514052,97.6398495301223,98.6238666048038,98.1260642087002,98.7088945886861,99.0915810798216,98.9904887875431,99.3081504641558,99.9857264896367,99.86865988373239,100.206242423166,99.4184076592614,98.84524263848729,98.8760763551126,98.6232388126046,98.8616576746627,99.29481610309671,99.9843014368828,100.0,99.9030085439844,99.9141263166465,99.9312337490559,100.658635001792,100.708530176454
"Iran, Islamic Rep. of",IR,IRN,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,93.6092753460131,93.7557633316161,93.7769469332099,94.4147836815446,94.5942868775877,94.68946211594529,95.30066713584631,96.9898944101668,96.9320671130664,98.0946514491611,98.5690267639874,98.7695500913674,99.5083668728077,99.6046387156737,99.64562836370631,99.79508357868791,99.60065854355419,99.917934766675,99.94002343566599,99.8353495000502,99.9206527548577,99.4991677807784,99.9639248421668,100.0,99.906004578764,100.063101810305,100.215989804356,100.216670094096,100.281068677401
Iceland,IS,ISL,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,65.5620320535554,67.21898299411829,70.7166385168363,75.87441314635149,82.3184640729945,87.2924834002502,92.8177652588513,95.5804061881519,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.186262856347
Italy,IT,ITA,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,99.1348536510962,99.075751703467,98.68438578077699,100.085397920698,100.067086330679,99.5948391847399,99.3235305211955,100.07823625941501,100.72994576698001,100.7658156751,102.612108204731,102.09684905073,102.642373868112,102.218700704694,101.128252894605,100.682705812111,101.686037998472,99.6613344989963,99.8865971709538,99.4276232534405,101.689395263282,102.58981282951099,100.973553331179,100.0,100.20459660189701,100.076462637878,100.382798695394,101.158151154523,101.142567526529
Jamaica,JM,JAM,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,69.3575037798568,75.1742487626052,71.4311854196101,73.34060344519649,73.9935214309784,73.82357317378771,77.1696129329183,79.7762778532703,86.12487465106109,89.83836611953389,89.0205057323644,87.85562977697029,88.2133312067818,87.5498253664954,88.1216913607317,87.5068680728405,89.9108200810612,90.9309105401976,93.769381969678,94.2415078832112,95.59539844631,96.5655824579548,99.52418089510671,100.0,100.406718597259,100.738090197338,101.362023869189,101.944568974767,102.860005383396
Jordan,JO,JOR,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,104.823851349401,102.18028114628899,100.392439095839,104.24630486851399,93.1846076211815,93.2827169119306,93.1513652836939,93.0789226254096,92.6858333609531,93.349952317548,93.8606892507857,91.908900179898,96.6557746816618,93.4828022823798,94.27996950946951,87.3155322591618,89.26184096256411,97.198907712153,93.6349382930789,92.630484837699,98.3786988138984,100.842673467511,101.42654856357599,100.0,100.929543720901,97.7947716209427,99.5769058509286,100.797615715513,100.795452839322
Japan,JP,JPN,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,92.50201079323571,92.6408726894245,92.8472225303544,94.3171134354819,94.5630746996506,95.1241925519776,95.5649059764316,98.3890588504317,98.817738716965,98.9801437994356,99.1541077130052,99.2951160754227,99.79668040662449,99.7780643833693,99.7928966779623,99.7689590917683,99.72923918153231,99.6826903347773,99.75435801040871,99.7930810487815,99.8461822369415,99.9247820034484,99.9920379910612,100.0,100.122523520508,100.209984445334,100.440623431771,100.526703760931,100.521584060727
Kenya,KE,KEN,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,97.3459368740355,96.9771670919461,97.5861425525105,97.67524472844839,96.4359932028352,96.7845496234885,96.73055227096941,97.5612457176543,97.38848483490389,100.071809833829,99.85683224957539,99.98117438346169,99.9839104494519,100.001458292284,100.052156606702,99.769884572048,99.62711047824361,99.9813807442457,99.500929578194,99.8098339539106,99.9876203636249,99.9094901899879,99.97274625233001,100.0,99.2873868888125,99.1548136648442,98.7533617565641,98.56360948432041,98.6505840619797
Kyrgyz Rep.,KG,KGZ,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,96.1407768526131,96.25257837005509,96.08789741791091,96.1151939047044,96.58873799886081,96.7853438508717,96.8837973990393,97.33223231327919,97.4608838441964,97.5559735695121,97.790413399751,97.9626965320962,97.9291799994565,97.9931059641432,98.4554572751762,99.0450806647591,99.40603508248999,99.4789679700285,99.8275219626576,99.7895954934854,99.9919347489584,99.62741603340099,99.98428755708069,100.0,99.8604367400436,99.85390521071919,99.7688877462322,99.6828752424273,99.69037535979339
Cambodia,KH,KHM,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,85.3720645598956,85.3828843242882,85.25975375137399,86.9930442660927,87.3649447581321,88.23514811621769,89.04477102054621,90.3288773630807,91.3951430364427,92.6972616499774,93.9772090510947,95.1284697847743,96.61908505703849,97.45587942535201,97.94545234370909,98.12241844682539,98.7364452452486,99.08962597421629,99.5600606885632,100.103844292605,99.7703766728366,99.8407031174967,99.86668473012979,100.0,99.812864112373,99.6776957178317,99.6964268471612,99.6670950806951,99.60184515694931
Kiribati,KI,KIR,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,87.2874611099052,91.9615078503726,91.9615078503726,91.9615078503726,91.9615078503726,91.9615078503726,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.86875195211941
"Comoros, Union of the",KM,COM,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,104.876618442178,104.876618442178,100.51087747064,98.5231543939851,96.9575843930877,95.44821801810741,92.5874547955642,91.6526214278344,91.3799616955799,89.53950850286199,89.1564326607082,88.79396855297479,88.4725663525313,89.657390517068,90.5695563802679,91.2813909957478,91.85922472374679,92.7421223712407,94.04818872386029,95.3346097963347,96.1515070100337,97.6251089927353,99.35736283297739,100.0,102.102413864795,104.226283683127,105.74105905872901,106.836025258807,110.87213217728899
St. Kitts and Nevis,KN,KNA,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,75.1982239137329,75.1982239137329,81.8050269584523,81.78124008880431,80.2132889311766,80.5182488307952,79.9100063431652,81.5668493633283,86.83594988899459,90.1125911830003,92.4754202346971,92.4754202346971,93.3357120202981,93.0899143672693,93.17748575814599,92.1582619727244,92.16385965996609,90.3666600166438,92.5411845853518,93.046305106248,93.3614811290834,93.7400888043133,99.56230219917451,100.0,100.0,101.836764356201,102.17611162560699,102.88575054932501,106.238106565176
"Korea, Dem. People's Rep. of",KP,PRK,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,93.9397397489042,93.2075853561838,93.5241648050981,93.72654774306571,93.506890786531,93.6408605027127,94.0777466937527,95.6862210422204,98.0679291229969,98.70181052797999,98.8316012681777,98.765407833018,99.15973347720889,99.5963306037952,99.67615264906071,99.9094154631651,100.44971602801701,99.8477290734064,99.8693073591058,99.9953265517565,100.397437037839,100.537072082919,100.304038984866,100.0,99.5677621751962,99.0508978562342,99.1858873082571,99.5444697117317,99.9783070106441
"Korea, Rep. of",KR,KOR,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,87.1864277136723,86.841480664262,86.4549038863776,87.63446150452019,87.5968619385034,87.573834350412,88.04538304778221,92.12626204182459,92.5704193917815,93.4928294734966,94.6011804827678,96.0065654390121,97.33441449969749,97.6205371104444,97.768207152577,97.8623150694103,97.55339387857819,97.5618431410112,97.23006506742111,98.50612814445009,99.4190567315698,99.59571513596299,99.9987596237045,100.0,98.9914065881022,98.8318793752853,98.8162725992274,99.1989436067137,98.8880385489481
Kuwait,KW,KWT,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,78.0834560386227,81.052130196403,82.0724629309784,83.54334926969089,86.2108224975233,87.26562442539709,87.5867274828393,89.3058895461926,87.0177886292292,97.44680851063829,97.231158967507,99.5898561726749,99.4201768604198,101.955916833076,104.115378207712,104.053626652276,104.991678400687,100.586992719863,98.1054017942796,99.6710995638922,99.6542695456019,103.302688021963,99.78497140537411,100.0,100.45979030021,99.7176741729308,100.591096209411,105.705890756517,107.676727243134
Cayman Islands,KY,CYM,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,65.4253594206032,65.73858757999041,65.73858757999041,65.73858757999041,66.0525713337457,66.45278382247061,67.744027672684,68.9063277910092,69.7600259431413,69.7600259431413,71.19257586188509,72.1008650826969,73.8466356540395,74.0463323191487,74.9918927683494,78.8833639606529,80.2237595935574,82.8237953619441,84.1692789968652,85.6282531472324,90.1142375007136,95.25924312016201,98.1461463625554,100.0,100.227002486218,101.25932331639801,101.885892828282,101.885892828282,101.327389814875
"Kazakhstan, Rep. of",KZ,KAZ,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,84.4574000181762,84.46415648011171,84.46503411866,84.76958271920279,85.2193292338578,86.2579239179945,86.869140532624,89.5330772378197,95.0087011991177,96.4298967337896,97.3100569416129,97.5566265541194,98.1522932331296,98.1564133397329,98.15592740796049,98.32257953126991,98.3218088991226,98.8164644243527,99.5891277522054,99.6733919447705,99.6285037075893,99.7172320120427,99.99610533179079,100.0,100.199353259348,100.566731839356,101.82059760339,102.399314099679,102.604306212458
Lao People's Dem. Rep.,LA,LAO,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,88.56600702198389,88.46347346109471,88.4532960530377,89.5768201620812,89.9172387465706,91.9479356366013,92.4284789776071,94.4110538673412,95.07713310899071,96.27962708926279,97.10738389008641,97.9102957034368,99.4394151916144,99.72451271150709,100.129788572677,100.496532919182,101.307689175506,101.410180260787,100.373328052735,98.3978430901977,98.6671648547411,99.02054426245661,99.69081700680269,100.0,99.688268361248,99.4506187558151,99.9784082126063,100.694451391063,100.95401501707
Lebanon,LB,LBN,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,108.22061788091699,108.279907949691,108.01519330770999,107.403662672394,106.369349693246,106.30801860277501,106.228232818146,90.97394528600499,89.3677956138367,85.74111688898941,90.07258421885601,92.11855304156451,92.000651141759,94.32490165046349,92.13033687542391,91.745575414771,89.1248923354242,89.5981824540758,91.1359892945553,95.4402980897747,98.18399214484181,98.7512645241512,99.6924176803169,100.0,99.9874474338684,100.338412841962,100.425133104007,100.40055082335101,100.386802991648
St. Lucia,LC,LCA,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,55.896226415094304,56.287061994609196,54.9191374663073,52.560646900269504,53.6590296495957,55.2360310956972,60.0068374254952,61.017721309203104,64.5754716981132,65.2021563342318,66.7789757412399,68.55121293800539,72.1698113207547,75.92318059299191,81.0850392746754,82.8909721696818,83.7467687281364,89.9327627490914,90.3235989726376,90.7144351961838,91.8396226415094,94.25876010781671,98.77342214392799,100.0,100.545822102426,100.545822102426,100.545822102426,102.116071234807,103.988712926342
Liechtenstein,LI,LIE,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2020. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: http://www.fao.org/faostat/en/#data/LC. Date of Access: 11-01-2022; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,61.3561994818923,61.3561994818923,61.5104050812445,62.0741388888398,62.7792262701712,62.9413008244662,63.589173496752196,67.5005285039814,67.6546508356022,67.6551035840335,73.2290216066322,82.94693820026781,93.3901768726658,95.7149538570906,95.7149538570906,96.1243041364245,96.1243041364245,96.1243041364245,96.1243041364245,96.1243041364245,96.1243041364245,96.1236608675972,100.0,100.0,100.0,100.00066921414201,100.0,100.0,96.4631922255223
